"year","region","age","sex","n","mean_income"
"2014","GM062","_total_","_total_",7836,2725.4
"2014","GM063","_total_","_total_",2934,2724.48
"2014","GM064","_total_","_total_",11572,2719.58
"2014","GM065","_total_","_total_",8003,2728.07
"2014","GM066","_total_","_total_",13507,2725.05
"2014","GM067","_total_","_total_",3677,2714.23
"2014","GM068","_total_","_total_",8739,2729.22
"2014","GM069","_total_","_total_",9829,2719.74
"2014","GM070","_total_","_total_",3283,2734.35
"2014","GM071","_total_","_total_",8078,2739.16
"2014","GM072","_total_","_total_",5291,2732.48
"2014","GM073","_total_","_total_",9583,2730.06
"2014","GM074","_total_","_total_",6412,2722.81
"2014","GM075","_total_","_total_",3209,2756.22
"2014","GM076","_total_","_total_",13114,2721.72
"2014","GM077","_total_","_total_",7197,2726.31
"2014","GM078","_total_","_total_",16004,2731.18
"2014","GM079","_total_","_total_",4751,2732.38
"2014","GM080","_total_","_total_",11713,2725.81
"2014","GM081","_total_","_total_",8764,2716.62
"2014","GM082","_total_","_total_",5621,2738.16
"2014","GM083","_total_","_total_",17871,2723.66
"2014","GM084","_total_","_total_",10155,2716.63
"2014","GM085","_total_","_total_",16913,2725.88
"2014","GM086","_total_","_total_",4984,2726.32
"2014","GM087","_total_","_total_",15497,2718.9
"2014","GM088","_total_","_total_",9638,2718.57
"2014","GM089","_total_","_total_",5698,2732.9
"2014","GM090","_total_","_total_",16366,2732.01
"2014","GM091","_total_","_total_",10075,2727.66
"2014","GM092","_total_","_total_",3242,2708.31
"2014","GM093","_total_","_total_",17650,2722.79
"2014","GM094","_total_","_total_",11537,2727.19
"2014","GM095","_total_","_total_",2941,2728.68
"2014","GM096","_total_","_total_",14970,2723.14
"2014","GM097","_total_","_total_",12124,2718.4
"2014","GM098","_total_","_total_",6681,2723.51
"2014","GM099","_total_","_total_",13982,2736.72
"2014","GM100","_total_","_total_",16012,2732.58
"2014","_total_","_total_","_total_",1000000,2726.17
"2015","GM001","15_25","F",237,1746.09
"2015","GM002","15_25","F",266,1756.73
"2015","GM003","15_25","F",441,1732.72
"2015","GM004","15_25","F",76,1785.09
"2015","GM005","15_25","F",149,1616.48
"2015","GM006","15_25","F",111,1784.86
"2015","GM007","15_25","F",493,1731.37
"2015","GM008","15_25","F",347,1715.37
"2015","GM009","15_25","F",304,1738.82
"2015","GM010","15_25","F",191,1656.62
"2015","GM011","15_25","F",487,1766.49
"2015","GM012","15_25","F",134,1721.77
"2015","GM013","15_25","F",347,1713.2
"2015","GM014","15_25","F",461,1708.07
"2015","GM015","15_25","F",282,1690.11
"2015","GM016","15_25","F",310,1730.02
"2015","GM017","15_25","F",265,1724.56
"2015","GM018","15_25","F",486,1719.61
"2015","GM019","15_25","F",81,1798.81
"2015","GM020","15_25","F",409,1742.1
"2015","GM021","15_25","F",223,1716.44
"2015","GM022","15_25","F",383,1714.6
"2015","GM023","15_25","F",166,1695.59
"2015","GM024","15_25","F",373,1720.72
"2015","GM025","15_25","F",292,1724.08
"2015","GM026","15_25","F",362,1695.82
"2015","GM027","15_25","F",242,1754.54
"2015","GM028","15_25","F",471,1728.87
"2015","GM029","15_25","F",469,1752.51
"2015","GM030","15_25","F",486,1737.39
"2015","GM031","15_25","F",307,1724.26
"2015","GM032","15_25","F",528,1751.69
"2015","GM033","15_25","F",382,1727.49
"2015","GM034","15_25","F",164,1757.61
"2015","GM035","15_25","F",443,1730.01
"2015","GM036","15_25","F",290,1758.2
"2015","GM037","15_25","F",486,1727.85
"2015","GM038","15_25","F",256,1750.77
"2015","GM039","15_25","F",147,1709.83
"2015","GM040","15_25","F",71,1718.29
"2015","GM041","15_25","F",527,1726.74
"2015","GM042","15_25","F",279,1778.2
"2015","GM043","15_25","F",275,1748.02
"2015","GM044","15_25","F",371,1704.39
"2015","GM045","15_25","F",319,1738.6
"2015","GM046","15_25","F",237,1769.68
"2015","GM047","15_25","F",96,1738.79
"2015","GM048","15_25","F",253,1721.57
"2015","GM049","15_25","F",132,1777.8
"2015","GM050","15_25","F",135,1713.97
"2015","GM051","15_25","F",154,1779.01
"2015","GM052","15_25","F",467,1742.63
"2015","GM053","15_25","F",72,1670.1
"2015","GM054","15_25","F",395,1715.75
"2015","GM055","15_25","F",500,1751.33
"2015","GM056","15_25","F",136,1756.25
"2015","GM057","15_25","F",380,1754.82
"2015","GM058","15_25","F",334,1766.45
"2015","GM059","15_25","F",302,1750.46
"2015","GM060","15_25","F",397,1748.59
"2015","GM061","15_25","F",415,1746.93
"2015","GM062","15_25","F",256,1755.7
"2015","GM063","15_25","F",176,1674.44
"2015","GM064","15_25","F",414,1734.85
"2015","GM065","15_25","F",291,1738.34
"2015","GM066","15_25","F",91,1716.68
"2015","GM067","15_25","F",159,1732.12
"2015","GM068","15_25","F",263,1727.67
"2015","GM069","15_25","F",351,1760.86
"2015","GM070","15_25","F",100,1771.21
"2015","GM071","15_25","F",494,1760.71
"2015","GM072","15_25","F",500,1747.85
"2015","GM073","15_25","F",325,1735.77
"2015","GM074","15_25","F",224,1754.23
"2015","GM075","15_25","F",213,1769.77
"2015","GM076","15_25","F",106,1777.34
"2015","GM077","15_25","F",265,1720.26
"2015","GM078","15_25","F",221,1753.51
"2015","GM079","15_25","F",81,1738.74
"2015","GM080","15_25","F",489,1732.22
"2015","GM081","15_25","F",150,1681.79
"2015","GM082","15_25","F",516,1718.65
"2015","GM083","15_25","F",80,1750.45
"2015","GM084","15_25","F",163,1741.42
"2015","GM085","15_25","F",371,1735.93
"2015","GM086","15_25","F",187,1724.08
"2015","GM087","15_25","F",458,1742.86
"2015","GM088","15_25","F",397,1723.48
"2015","GM089","15_25","F",111,1749.76
"2015","GM090","15_25","F",481,1751.14
"2015","GM091","15_25","F",184,1768.36
"2015","GM092","15_25","F",56,1752.84
"2015","GM093","15_25","F",99,1665.02
"2015","GM094","15_25","F",446,1759.97
"2015","GM095","15_25","F",571,1719.33
"2015","GM096","15_25","F",144,1715.33
"2015","GM097","15_25","F",63,1739.17
"2015","GM098","15_25","F",491,1721.53
"2015","GM099","15_25","F",408,1736.38
"2015","GM100","15_25","F",474,1729.88
"2015","GM001","15_25","M",1239,2211.23
"2015","GM002","15_25","M",1369,2185.05
"2015","GM003","15_25","M",2499,2205.81
"2015","GM004","15_25","M",370,2217.16
"2015","GM005","15_25","M",830,2189.59
"2015","GM006","15_25","M",571,2168.79
"2015","GM007","15_25","M",2912,2186.08
"2015","GM008","15_25","M",1949,2175.86
"2015","GM009","15_25","M",1548,2187.81
"2015","GM010","15_25","M",1145,2186.04
"2015","GM011","15_25","M",2521,2187.79
"2015","GM012","15_25","M",853,2196.14
"2015","GM013","15_25","M",1925,2166.44
"2015","GM014","15_25","M",2549,2183.6
"2015","GM015","15_25","M",1673,2187.61
"2015","GM016","15_25","M",1702,2188.91
"2015","GM017","15_25","M",1612,2194.29
"2015","GM018","15_25","M",2897,2195.82
"2015","GM019","15_25","M",451,2206.29
"2015","GM020","15_25","M",2355,2184.08
"2015","GM021","15_25","M",1417,2181.23
"2015","GM022","15_25","M",2115,2189.6
"2015","GM023","15_25","M",939,2197.43
"2015","GM024","15_25","M",2060,2191.06
"2015","GM025","15_25","M",1727,2196.11
"2015","GM026","15_25","M",2037,2209.87
"2015","GM027","15_25","M",1364,2199.74
"2015","GM028","15_25","M",2822,2190.93
"2015","GM029","15_25","M",2642,2187.03
"2015","GM030","15_25","M",2701,2201.36
"2015","GM031","15_25","M",1822,2198.4
"2015","GM032","15_25","M",2771,2204.61
"2015","GM033","15_25","M",2355,2181.41
"2015","GM034","15_25","M",1117,2180.81
"2015","GM035","15_25","M",2700,2189.32
"2015","GM036","15_25","M",1562,2200.76
"2015","GM037","15_25","M",2857,2191.57
"2015","GM038","15_25","M",1355,2192.06
"2015","GM039","15_25","M",804,2172.9
"2015","GM040","15_25","M",506,2210.34
"2015","GM041","15_25","M",3049,2190.95
"2015","GM042","15_25","M",1591,2184
"2015","GM043","15_25","M",1620,2198.72
"2015","GM044","15_25","M",2293,2194.13
"2015","GM045","15_25","M",1839,2193.98
"2015","GM046","15_25","M",1362,2177.72
"2015","GM047","15_25","M",491,2204.59
"2015","GM048","15_25","M",1451,2187.35
"2015","GM049","15_25","M",695,2180.98
"2015","GM050","15_25","M",651,2196.78
"2015","GM051","15_25","M",883,2186.17
"2015","GM052","15_25","M",2594,2193.12
"2015","GM053","15_25","M",353,2200.23
"2015","GM054","15_25","M",2152,2186.27
"2015","GM055","15_25","M",2592,2183.51
"2015","GM056","15_25","M",804,2205.33
"2015","GM057","15_25","M",2236,2183.88
"2015","GM058","15_25","M",1884,2197.13
"2015","GM059","15_25","M",1483,2178.61
"2015","GM060","15_25","M",2229,2188.49
"2015","GM061","15_25","M",2311,2183.85
"2015","GM062","15_25","M",1540,2176.27
"2015","GM063","15_25","M",896,2187.3
"2015","GM064","15_25","M",2228,2177.63
"2015","GM065","15_25","M",1677,2194.27
"2015","GM066","15_25","M",450,2175.26
"2015","GM067","15_25","M",866,2171.15
"2015","GM068","15_25","M",1424,2205.2
"2015","GM069","15_25","M",1905,2188.33
"2015","GM070","15_25","M",613,2168
"2015","GM071","15_25","M",2918,2185.09
"2015","GM072","15_25","M",2939,2182.56
"2015","GM073","15_25","M",1820,2196.7
"2015","GM074","15_25","M",1236,2176.83
"2015","GM075","15_25","M",1170,2191.72
"2015","GM076","15_25","M",606,2179.58
"2015","GM077","15_25","M",1463,2189.22
"2015","GM078","15_25","M",1148,2197.01
"2015","GM079","15_25","M",577,2176.18
"2015","GM080","15_25","M",2640,2186.61
"2015","GM081","15_25","M",926,2193.6
"2015","GM082","15_25","M",2939,2190.95
"2015","GM083","15_25","M",459,2190.96
"2015","GM084","15_25","M",835,2209.38
"2015","GM085","15_25","M",2177,2196.52
"2015","GM086","15_25","M",1069,2183.61
"2015","GM087","15_25","M",2614,2193.06
"2015","GM088","15_25","M",2070,2186.16
"2015","GM089","15_25","M",560,2214.84
"2015","GM090","15_25","M",2764,2177.32
"2015","GM091","15_25","M",969,2170.32
"2015","GM092","15_25","M",392,2167.28
"2015","GM093","15_25","M",488,2228.11
"2015","GM094","15_25","M",2490,2196.7
"2015","GM095","15_25","M",3047,2204.09
"2015","GM096","15_25","M",845,2199.9
"2015","GM097","15_25","M",391,2204.58
"2015","GM098","15_25","M",2525,2183.28
"2015","GM099","15_25","M",2410,2199.45
"2015","GM100","15_25","M",2737,2175.45
"2015","GM001","25_35","F",213,2010.8
"2015","GM002","25_35","F",251,2011.9
"2015","GM003","25_35","F",397,2025.56
"2015","GM004","25_35","F",62,2013.76
"2015","GM005","25_35","F",158,2027.28
"2015","GM006","25_35","F",103,2104.72
"2015","GM007","25_35","F",529,2052.89
"2015","GM008","25_35","F",406,2010.48
"2015","GM009","25_35","F",304,2040.23
"2015","GM010","25_35","F",195,2029.82
"2015","GM011","25_35","F",448,2031.44
"2015","GM012","25_35","F",138,2034.61
"2015","GM013","25_35","F",319,2047.81
"2015","GM014","25_35","F",412,2021.59
"2015","GM015","25_35","F",284,2031.53
"2015","GM016","25_35","F",298,2011.66
"2015","GM017","25_35","F",308,2006.83
"2015","GM018","25_35","F",513,2056.33
"2015","GM019","25_35","F",84,2012.68
"2015","GM020","25_35","F",370,2016.58
"2015","GM021","25_35","F",247,2034.68
"2015","GM022","25_35","F",361,2028.72
"2015","GM023","25_35","F",176,2035.16
"2015","GM024","25_35","F",370,2022.6
"2015","GM025","25_35","F",295,1998.86
"2015","GM026","25_35","F",372,2055.57
"2015","GM027","25_35","F",229,2035.43
"2015","GM028","25_35","F",483,2038.17
"2015","GM029","25_35","F",492,2037.63
"2015","GM030","25_35","F",475,2025.1
"2015","GM031","25_35","F",335,2040.05
"2015","GM032","25_35","F",468,2049.8
"2015","GM033","25_35","F",393,1995.19
"2015","GM034","25_35","F",174,2061.61
"2015","GM035","25_35","F",444,2034.05
"2015","GM036","25_35","F",258,2030.03
"2015","GM037","25_35","F",505,2061.19
"2015","GM038","25_35","F",218,2044.08
"2015","GM039","25_35","F",146,2108.03
"2015","GM040","25_35","F",91,1982.2
"2015","GM041","25_35","F",582,2052.02
"2015","GM042","25_35","F",290,2010.61
"2015","GM043","25_35","F",281,2045.73
"2015","GM044","25_35","F",390,2048.33
"2015","GM045","25_35","F",328,2013.8
"2015","GM046","25_35","F",240,2030.07
"2015","GM047","25_35","F",115,2067.45
"2015","GM048","25_35","F",277,2011.59
"2015","GM049","25_35","F",126,2034.63
"2015","GM050","25_35","F",104,2063.69
"2015","GM051","25_35","F",174,2044.47
"2015","GM052","25_35","F",449,2046.97
"2015","GM053","25_35","F",57,1971.42
"2015","GM054","25_35","F",399,2021.25
"2015","GM055","25_35","F",445,2074.92
"2015","GM056","25_35","F",150,1972.08
"2015","GM057","25_35","F",374,2070.43
"2015","GM058","25_35","F",307,2019.8
"2015","GM059","25_35","F",254,2062.89
"2015","GM060","25_35","F",443,2008.47
"2015","GM061","25_35","F",429,2013.87
"2015","GM062","25_35","F",292,2060.07
"2015","GM063","25_35","F",147,1998.4
"2015","GM064","25_35","F",400,2026.35
"2015","GM065","25_35","F",314,2045.18
"2015","GM066","25_35","F",81,2110.23
"2015","GM067","25_35","F",149,2016.64
"2015","GM068","25_35","F",230,2037.37
"2015","GM069","25_35","F",327,2068.34
"2015","GM070","25_35","F",103,2044.92
"2015","GM071","25_35","F",524,2023.4
"2015","GM072","25_35","F",521,2009.32
"2015","GM073","25_35","F",327,2054.04
"2015","GM074","25_35","F",223,2031.85
"2015","GM075","25_35","F",228,2006.3
"2015","GM076","25_35","F",119,2068.36
"2015","GM077","25_35","F",253,2047.06
"2015","GM078","25_35","F",207,2062.38
"2015","GM079","25_35","F",100,2060.17
"2015","GM080","25_35","F",477,2055.58
"2015","GM081","25_35","F",168,2016.24
"2015","GM082","25_35","F",519,2033.22
"2015","GM083","25_35","F",75,2038.87
"2015","GM084","25_35","F",145,2043.38
"2015","GM085","25_35","F",401,2007.89
"2015","GM086","25_35","F",206,2045.98
"2015","GM087","25_35","F",422,2022.38
"2015","GM088","25_35","F",356,2051.93
"2015","GM089","25_35","F",87,2028.87
"2015","GM090","25_35","F",502,2028.69
"2015","GM091","25_35","F",163,2050.41
"2015","GM092","25_35","F",61,2095.96
"2015","GM093","25_35","F",86,1971.68
"2015","GM094","25_35","F",436,2030.13
"2015","GM095","25_35","F",527,2037.44
"2015","GM096","25_35","F",150,2047.56
"2015","GM097","25_35","F",77,1964.29
"2015","GM098","25_35","F",435,2031.5
"2015","GM099","25_35","F",444,2051.71
"2015","GM100","25_35","F",459,2062.21
"2015","GM001","25_35","M",1203,2477.2
"2015","GM002","25_35","M",1465,2489.74
"2015","GM003","25_35","M",2506,2492.84
"2015","GM004","25_35","M",387,2504.65
"2015","GM005","25_35","M",827,2488.1
"2015","GM006","25_35","M",557,2458.57
"2015","GM007","25_35","M",2810,2487.91
"2015","GM008","25_35","M",2005,2483.89
"2015","GM009","25_35","M",1587,2483.81
"2015","GM010","25_35","M",976,2486.55
"2015","GM011","25_35","M",2529,2489.38
"2015","GM012","25_35","M",799,2495.86
"2015","GM013","25_35","M",1979,2479.94
"2015","GM014","25_35","M",2376,2488.59
"2015","GM015","25_35","M",1688,2494
"2015","GM016","25_35","M",1708,2491.26
"2015","GM017","25_35","M",1631,2466.67
"2015","GM018","25_35","M",3027,2484.76
"2015","GM019","25_35","M",474,2488.43
"2015","GM020","25_35","M",2471,2492.91
"2015","GM021","25_35","M",1433,2500.01
"2015","GM022","25_35","M",2209,2499.63
"2015","GM023","25_35","M",1010,2501.7
"2015","GM024","25_35","M",2076,2495.64
"2015","GM025","25_35","M",1734,2489.81
"2015","GM026","25_35","M",2026,2511.28
"2015","GM027","25_35","M",1377,2490.81
"2015","GM028","25_35","M",2913,2479.77
"2015","GM029","25_35","M",2638,2493.74
"2015","GM030","25_35","M",2722,2504.33
"2015","GM031","25_35","M",1824,2485.67
"2015","GM032","25_35","M",2761,2500.15
"2015","GM033","25_35","M",2288,2491.47
"2015","GM034","25_35","M",1052,2480.85
"2015","GM035","25_35","M",2660,2471.31
"2015","GM036","25_35","M",1633,2492.97
"2015","GM037","25_35","M",2722,2481.1
"2015","GM038","25_35","M",1436,2509.93
"2015","GM039","25_35","M",783,2461.12
"2015","GM040","25_35","M",527,2506.41
"2015","GM041","25_35","M",3044,2487.04
"2015","GM042","25_35","M",1635,2483.04
"2015","GM043","25_35","M",1582,2491.17
"2015","GM044","25_35","M",2226,2497.14
"2015","GM045","25_35","M",1826,2489.48
"2015","GM046","25_35","M",1409,2510.65
"2015","GM047","25_35","M",508,2492.79
"2015","GM048","25_35","M",1392,2486.25
"2015","GM049","25_35","M",727,2506.44
"2015","GM050","25_35","M",642,2492.42
"2015","GM051","25_35","M",875,2463.62
"2015","GM052","25_35","M",2661,2484.69
"2015","GM053","25_35","M",388,2490.69
"2015","GM054","25_35","M",2174,2487.79
"2015","GM055","25_35","M",2584,2484.81
"2015","GM056","25_35","M",828,2508.71
"2015","GM057","25_35","M",2277,2486.53
"2015","GM058","25_35","M",1848,2494.03
"2015","GM059","25_35","M",1525,2494.84
"2015","GM060","25_35","M",2290,2486.87
"2015","GM061","25_35","M",2291,2494.54
"2015","GM062","25_35","M",1650,2503.85
"2015","GM063","25_35","M",928,2496.78
"2015","GM064","25_35","M",2308,2485.72
"2015","GM065","25_35","M",1752,2486.59
"2015","GM066","25_35","M",432,2468.93
"2015","GM067","25_35","M",898,2485.69
"2015","GM068","25_35","M",1366,2499.55
"2015","GM069","25_35","M",1883,2478.3
"2015","GM070","25_35","M",593,2500.61
"2015","GM071","25_35","M",2980,2485.88
"2015","GM072","25_35","M",2943,2494.23
"2015","GM073","25_35","M",1843,2488.95
"2015","GM074","25_35","M",1250,2480.94
"2015","GM075","25_35","M",1205,2494.35
"2015","GM076","25_35","M",542,2479.44
"2015","GM077","25_35","M",1537,2488.16
"2015","GM078","25_35","M",1135,2492.12
"2015","GM079","25_35","M",596,2518.55
"2015","GM080","25_35","M",2654,2485.72
"2015","GM081","25_35","M",883,2481.49
"2015","GM082","25_35","M",2896,2489.27
"2015","GM083","25_35","M",455,2467.96
"2015","GM084","25_35","M",879,2511.86
"2015","GM085","25_35","M",2212,2479.38
"2015","GM086","25_35","M",1043,2485.06
"2015","GM087","25_35","M",2602,2487.29
"2015","GM088","25_35","M",2056,2479.93
"2015","GM089","25_35","M",556,2488.63
"2015","GM090","25_35","M",2767,2493.51
"2015","GM091","25_35","M",986,2486.44
"2015","GM092","25_35","M",364,2491.39
"2015","GM093","25_35","M",509,2460.52
"2015","GM094","25_35","M",2395,2488.31
"2015","GM095","25_35","M",3220,2493.56
"2015","GM096","25_35","M",897,2492.11
"2015","GM097","25_35","M",418,2492.97
"2015","GM098","25_35","M",2431,2486.87
"2015","GM099","25_35","M",2345,2488.46
"2015","GM100","25_35","M",2716,2486.03
"2015","GM001","35_45","F",241,2340.12
"2015","GM002","35_45","F",261,2334.68
"2015","GM003","35_45","F",457,2345.65
"2015","GM004","35_45","F",83,2306.12
"2015","GM005","35_45","F",157,2344.01
"2015","GM006","35_45","F",114,2304.79
"2015","GM007","35_45","F",500,2342.57
"2015","GM008","35_45","F",375,2336.79
"2015","GM009","35_45","F",301,2328.27
"2015","GM010","35_45","F",180,2341.01
"2015","GM011","35_45","F",449,2350.69
"2015","GM012","35_45","F",153,2332.73
"2015","GM013","35_45","F",386,2320.31
"2015","GM014","35_45","F",389,2350.8
"2015","GM015","35_45","F",306,2385.1
"2015","GM016","35_45","F",313,2371.98
"2015","GM017","35_45","F",270,2360.42
"2015","GM018","35_45","F",522,2348.46
"2015","GM019","35_45","F",104,2327.67
"2015","GM020","35_45","F",410,2363.05
"2015","GM021","35_45","F",226,2323.06
"2015","GM022","35_45","F",359,2347.4
"2015","GM023","35_45","F",164,2343.8
"2015","GM024","35_45","F",358,2320.35
"2015","GM025","35_45","F",303,2318.49
"2015","GM026","35_45","F",352,2333.38
"2015","GM027","35_45","F",243,2365.09
"2015","GM028","35_45","F",485,2338.86
"2015","GM029","35_45","F",493,2341.09
"2015","GM030","35_45","F",472,2341.18
"2015","GM031","35_45","F",295,2324.12
"2015","GM032","35_45","F",465,2318.36
"2015","GM033","35_45","F",374,2344.88
"2015","GM034","35_45","F",217,2383.25
"2015","GM035","35_45","F",481,2347.91
"2015","GM036","35_45","F",304,2312.03
"2015","GM037","35_45","F",483,2324.64
"2015","GM038","35_45","F",227,2341.73
"2015","GM039","35_45","F",118,2399.44
"2015","GM040","35_45","F",96,2310.11
"2015","GM041","35_45","F",566,2306.39
"2015","GM042","35_45","F",317,2368.82
"2015","GM043","35_45","F",275,2320.38
"2015","GM044","35_45","F",424,2332.71
"2015","GM045","35_45","F",319,2319.98
"2015","GM046","35_45","F",258,2295.55
"2015","GM047","35_45","F",88,2399.23
"2015","GM048","35_45","F",272,2326
"2015","GM049","35_45","F",130,2317.14
"2015","GM050","35_45","F",116,2348.74
"2015","GM051","35_45","F",139,2282.8
"2015","GM052","35_45","F",440,2287.2
"2015","GM053","35_45","F",67,2362.27
"2015","GM054","35_45","F",367,2322.72
"2015","GM055","35_45","F",511,2342.79
"2015","GM056","35_45","F",142,2332.7
"2015","GM057","35_45","F",407,2345.58
"2015","GM058","35_45","F",331,2296.51
"2015","GM059","35_45","F",275,2364.18
"2015","GM060","35_45","F",436,2311.77
"2015","GM061","35_45","F",388,2365.05
"2015","GM062","35_45","F",285,2321.59
"2015","GM063","35_45","F",159,2298.7
"2015","GM064","35_45","F",414,2320.14
"2015","GM065","35_45","F",289,2291.54
"2015","GM066","35_45","F",84,2253.54
"2015","GM067","35_45","F",157,2301.88
"2015","GM068","35_45","F",248,2400.48
"2015","GM069","35_45","F",323,2286.27
"2015","GM070","35_45","F",128,2297.79
"2015","GM071","35_45","F",496,2322.98
"2015","GM072","35_45","F",517,2361.89
"2015","GM073","35_45","F",302,2331.9
"2015","GM074","35_45","F",238,2309.59
"2015","GM075","35_45","F",211,2335.57
"2015","GM076","35_45","F",90,2258.13
"2015","GM077","35_45","F",263,2367.73
"2015","GM078","35_45","F",233,2335.23
"2015","GM079","35_45","F",115,2281.56
"2015","GM080","35_45","F",449,2345.82
"2015","GM081","35_45","F",170,2384.64
"2015","GM082","35_45","F",498,2331.24
"2015","GM083","35_45","F",89,2393.75
"2015","GM084","35_45","F",170,2362.41
"2015","GM085","35_45","F",384,2366.21
"2015","GM086","35_45","F",176,2376.78
"2015","GM087","35_45","F",500,2331.7
"2015","GM088","35_45","F",360,2340.55
"2015","GM089","35_45","F",92,2375.88
"2015","GM090","35_45","F",483,2319.47
"2015","GM091","35_45","F",187,2323.52
"2015","GM092","35_45","F",66,2363.74
"2015","GM093","35_45","F",88,2305.73
"2015","GM094","35_45","F",394,2272.2
"2015","GM095","35_45","F",506,2338.06
"2015","GM096","35_45","F",149,2387.3
"2015","GM097","35_45","F",70,2375.95
"2015","GM098","35_45","F",450,2317.36
"2015","GM099","35_45","F",451,2332.74
"2015","GM100","35_45","F",485,2353.59
"2015","GM001","35_45","M",1184,2785.32
"2015","GM002","35_45","M",1422,2788.22
"2015","GM003","35_45","M",2566,2788.23
"2015","GM004","35_45","M",389,2749.71
"2015","GM005","35_45","M",845,2782.24
"2015","GM006","35_45","M",617,2772.12
"2015","GM007","35_45","M",2842,2798.61
"2015","GM008","35_45","M",2018,2788.71
"2015","GM009","35_45","M",1657,2795.69
"2015","GM010","35_45","M",1093,2786.97
"2015","GM011","35_45","M",2559,2783.86
"2015","GM012","35_45","M",804,2794.78
"2015","GM013","35_45","M",1960,2791.67
"2015","GM014","35_45","M",2527,2801.52
"2015","GM015","35_45","M",1621,2778.96
"2015","GM016","35_45","M",1683,2781.74
"2015","GM017","35_45","M",1675,2794.91
"2015","GM018","35_45","M",3047,2789.92
"2015","GM019","35_45","M",523,2785.28
"2015","GM020","35_45","M",2356,2789.36
"2015","GM021","35_45","M",1459,2777.31
"2015","GM022","35_45","M",2243,2792.18
"2015","GM023","35_45","M",979,2775.5
"2015","GM024","35_45","M",2071,2795.12
"2015","GM025","35_45","M",1623,2798.64
"2015","GM026","35_45","M",2100,2797.27
"2015","GM027","35_45","M",1381,2794.34
"2015","GM028","35_45","M",2880,2800.43
"2015","GM029","35_45","M",2621,2771.57
"2015","GM030","35_45","M",2685,2782.69
"2015","GM031","35_45","M",1802,2782.83
"2015","GM032","35_45","M",2759,2792.21
"2015","GM033","35_45","M",2294,2773.12
"2015","GM034","35_45","M",1100,2790.11
"2015","GM035","35_45","M",2719,2795.95
"2015","GM036","35_45","M",1624,2774.5
"2015","GM037","35_45","M",2843,2796.2
"2015","GM038","35_45","M",1343,2772.42
"2015","GM039","35_45","M",799,2764.14
"2015","GM040","35_45","M",502,2809.82
"2015","GM041","35_45","M",3151,2789.57
"2015","GM042","35_45","M",1571,2793.24
"2015","GM043","35_45","M",1644,2799.49
"2015","GM044","35_45","M",2204,2797.72
"2015","GM045","35_45","M",1775,2780.38
"2015","GM046","35_45","M",1398,2792.15
"2015","GM047","35_45","M",553,2791.13
"2015","GM048","35_45","M",1519,2780.29
"2015","GM049","35_45","M",718,2800.18
"2015","GM050","35_45","M",652,2756.82
"2015","GM051","35_45","M",891,2767.27
"2015","GM052","35_45","M",2623,2796.19
"2015","GM053","35_45","M",377,2790.74
"2015","GM054","35_45","M",2198,2788.05
"2015","GM055","35_45","M",2565,2790.8
"2015","GM056","35_45","M",863,2775.82
"2015","GM057","35_45","M",2221,2797.17
"2015","GM058","35_45","M",1864,2781.96
"2015","GM059","35_45","M",1524,2803.12
"2015","GM060","35_45","M",2300,2785.85
"2015","GM061","35_45","M",2372,2780.94
"2015","GM062","35_45","M",1542,2782.3
"2015","GM063","35_45","M",952,2790.54
"2015","GM064","35_45","M",2182,2791.52
"2015","GM065","35_45","M",1718,2787.21
"2015","GM066","35_45","M",444,2820.35
"2015","GM067","35_45","M",959,2790.93
"2015","GM068","35_45","M",1402,2788.65
"2015","GM069","35_45","M",1929,2795
"2015","GM070","35_45","M",586,2765.64
"2015","GM071","35_45","M",2916,2791.5
"2015","GM072","35_45","M",2999,2795.53
"2015","GM073","35_45","M",1787,2781.71
"2015","GM074","35_45","M",1277,2786.14
"2015","GM075","35_45","M",1156,2774.99
"2015","GM076","35_45","M",585,2769.13
"2015","GM077","35_45","M",1481,2799.18
"2015","GM078","35_45","M",1203,2794.56
"2015","GM079","35_45","M",612,2807.55
"2015","GM080","35_45","M",2813,2787.41
"2015","GM081","35_45","M",950,2795.34
"2015","GM082","35_45","M",2954,2797.78
"2015","GM083","35_45","M",449,2807.57
"2015","GM084","35_45","M",878,2790.28
"2015","GM085","35_45","M",2264,2793.1
"2015","GM086","35_45","M",1068,2796.43
"2015","GM087","35_45","M",2643,2794.46
"2015","GM088","35_45","M",2089,2780.1
"2015","GM089","35_45","M",539,2811.19
"2015","GM090","35_45","M",2716,2789.28
"2015","GM091","35_45","M",999,2784.43
"2015","GM092","35_45","M",415,2777.62
"2015","GM093","35_45","M",494,2789.81
"2015","GM094","35_45","M",2438,2790.68
"2015","GM095","35_45","M",3041,2798.62
"2015","GM096","35_45","M",826,2782.5
"2015","GM097","35_45","M",419,2800.12
"2015","GM098","35_45","M",2552,2787.19
"2015","GM099","35_45","M",2420,2794.77
"2015","GM100","35_45","M",2767,2787.1
"2015","GM001","45_55","F",223,2604.96
"2015","GM002","45_55","F",242,2636.82
"2015","GM003","45_55","F",423,2619.72
"2015","GM004","45_55","F",67,2625.4
"2015","GM005","45_55","F",166,2665.49
"2015","GM006","45_55","F",114,2606.14
"2015","GM007","45_55","F",498,2664.04
"2015","GM008","45_55","F",321,2624.25
"2015","GM009","45_55","F",304,2640.93
"2015","GM010","45_55","F",178,2661.4
